,PPutida_1,PPutida_2,PPutida_4,PPutida_1_rna,PPutida_2_rna,PPutida_4_rna,PPutida_1_te,PPutida_2_te,PPutida_4_te,predicted,locus_tag,name,description,type,length,subsystem
PP_2242,676.0,814.0,422.0,41.0,30.0,14.0,16.48780487804878,27.133333333333333,30.142857142857142,0.0,PP_RS11645,,TonB-dependent siderophore receptor,CDS,2235.0,Metabolic:S_Iron_uptake_and_metabolism
PP_2243,218.0,291.0,141.0,2.0,13.0,7.0,109.0,22.384615384615383,20.142857142857142,,PP_RS11650,,histidine phosphatase family protein,CDS,540.0,
PP_0220,327.0,350.0,165.0,21.0,3.0,11.0,15.571428571428571,116.66666666666667,15.0,0.0,PP_RS01170,,methionine ABC transporter ATP-binding protein,CDS,1110.0,Metabolic:S_Transport__ABC_system
PP_2244,1368.0,1084.0,742.0,6.0,26.0,15.0,228.0,41.69230769230769,49.46666666666667,,PP_RS11655,,sulfite exporter TauE/SafE family protein,CDS,786.0,
PP_2245,799.0,1046.0,363.0,10.0,14.0,8.0,79.9,74.71428571428571,45.375,,PP_RS11660,,helix-turn-helix domain-containing protein,CDS,594.0,
PP_2246,185.0,191.0,106.0,6.0,5.0,4.0,30.833333333333332,38.2,26.5,0.0,PP_RS11665,,FAD-binding oxidoreductase,CDS,1137.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__D_Amino_acids_Metabolism
PP_2247,367.0,343.0,202.0,12.0,12.0,11.0,30.583333333333332,28.583333333333332,18.363636363636363,,PP_RS11670,,RidA family protein,CDS,378.0,
PP_2248,1482.0,1945.0,823.0,20.0,14.0,18.0,74.1,138.92857142857142,45.72222222222222,,PP_RS11675,,membrane protein,CDS,1065.0,
PP_2249,3536.0,4301.0,3160.0,44.0,93.0,100.0,80.36363636363636,46.24731182795699,31.6,,PP_RS11680,mcpA,methyl-accepting chemotaxis protein McpA,CDS,1887.0,
PP_2250,632.0,802.0,396.0,7.0,9.0,7.0,90.28571428571429,89.11111111111111,56.57142857142857,,PP_RS11685,,LysR family transcriptional regulator,CDS,879.0,
PP_2251,19565.0,28510.0,10071.0,78.0,370.0,323.0,250.83333333333334,77.05405405405405,31.179566563467493,,PP_RS11690,,PACE efflux transporter,CDS,429.0,
PP_2252,1290.0,1255.0,459.0,34.0,97.0,54.0,37.94117647058823,12.938144329896907,8.5,,PP_RS11695,,hypothetical protein,CDS,1050.0,
PP_2253,798.0,767.0,407.0,8.0,8.0,7.0,99.75,95.875,58.142857142857146,,PP_RS11700,,GntR family transcriptional regulator,CDS,669.0,
PP_0221,326.0,457.0,168.0,22.0,15.0,12.0,14.818181818181818,30.466666666666665,14.0,0.0,PP_RS01175,,MetQ/NlpA family ABC transporter substrate-binding protein,CDS,801.0,Metabolic:S_Transport__ABC_system
PP_2254,1630.0,1658.0,760.0,5.0,12.0,23.0,326.0,138.16666666666666,33.04347826086956,,PP_RS11705,,FadR/GntR family transcriptional regulator,CDS,699.0,
PP_2255,1674.0,1802.0,917.0,22.0,49.0,39.0,76.0909090909091,36.775510204081634,23.512820512820515,0.0,PP_RS11710,,C4-dicarboxylate transporter DctA,CDS,1311.0,Metabolic:S_Transport__Inner_Membrane
PP_2256,276.0,345.0,219.0,13.0,35.0,20.0,21.23076923076923,9.857142857142858,10.95,,PP_RS11715,,helix-turn-helix domain-containing protein,CDS,315.0,
PP_2257,9539.0,9367.0,4178.0,21.0,60.0,73.0,454.23809523809524,156.11666666666667,57.23287671232877,,PP_RS11720,,PAS domain-containing methyl-accepting chemotaxis protein,CDS,1566.0,
PP_2258,12355.0,12099.0,8085.0,26.0,89.0,70.0,475.1923076923077,135.9438202247191,115.5,,PP_RS11725,,bifunctional diguanylate cyclase/phosphodiesterase,CDS,1689.0,
PP_2259,1686.0,1860.0,765.0,17.0,20.0,12.0,99.17647058823529,93.0,63.75,,PP_RS11730,,sigma-54-dependent Fis family transcriptional regulator,CDS,1749.0,
PP_2260,102.0,87.0,43.0,7.0,5.0,9.0,14.571428571428571,17.4,4.777777777777778,,PP_RS11735,,ABC transporter ATP-binding protein,CDS,1095.0,
PP_2261,173.0,212.0,123.0,9.0,8.0,8.0,19.22222222222222,26.5,15.375,,PP_RS11740,,ABC transporter ATP-binding protein,CDS,1098.0,
PP_2262,323.0,379.0,117.0,9.0,4.0,5.0,35.888888888888886,94.75,23.4,,PP_RS11745,,carbohydrate ABC transporter permease,CDS,867.0,
PP_2263,676.0,762.0,314.0,15.0,9.0,10.0,45.06666666666667,84.66666666666667,31.4,,PP_RS11750,,carbohydrate ABC transporter permease,CDS,801.0,
PP_0222,351.0,474.0,161.0,27.0,23.0,9.0,13.0,20.608695652173914,17.88888888888889,,PP_RS01180,,LLM class flavin-dependent oxidoreductase,CDS,1386.0,
PP_5505,170.0,166.0,84.0,1.0,1.0,0.0,170.0,166.0,inf,,PP_RS11755,,DUF2160 domain-containing protein,CDS,273.0,
PP_2264,2065.0,2220.0,1183.0,36.0,38.0,34.0,57.361111111111114,58.421052631578945,34.794117647058826,,PP_RS11760,,ABC transporter substrate-binding protein,CDS,1740.0,
PP_2265,15097.0,14149.0,10082.0,19.0,97.0,125.0,794.578947368421,145.8659793814433,80.656,4636.821712791893,PP_RS11765,folD,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD,CDS,855.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__One_Carbon_pool_by_folate
PP_2266,363.0,422.0,162.0,50.0,24.0,20.0,7.26,17.583333333333332,8.1,,PP_RS11785,,DNA-directed RNA polymerase,CDS,2547.0,
PP_5507,27.0,32.0,4.0,1.0,6.0,0.0,27.0,5.333333333333333,inf,,PP_RS11790,,hypothetical protein,CDS,177.0,
PP_2267,47.0,49.0,54.0,19.0,1.0,2.0,2.473684210526316,49.0,27.0,,PP_RS11795,,DUF2815 family protein,CDS,681.0,
PP_2268,16.0,50.0,14.0,11.0,3.0,0.0,1.4545454545454546,16.666666666666668,inf,,PP_RS11800,,endodeoxyribonuclease,CDS,483.0,
PP_0223,228.0,314.0,125.0,8.0,31.0,11.0,28.5,10.129032258064516,11.363636363636363,,PP_RS01185,,SfnB family sulfur acquisition oxidoreductase,CDS,1182.0,
PP_2269,2.0,7.0,2.0,4.0,0.0,0.0,0.5,inf,inf,,PP_RS11805,,N-acetylmuramoyl-L-alanine amidase,CDS,450.0,
PP_2270,211.0,267.0,92.0,33.0,29.0,18.0,6.393939393939394,9.206896551724139,5.111111111111111,,PP_RS11810,,toprim domain-containing protein,CDS,1605.0,
PP_5508,23.0,27.0,16.0,0.0,0.0,0.0,inf,inf,inf,,PP_RS11815,,hypothetical protein,CDS,228.0,
PP_5509,45.0,45.0,29.0,6.0,6.0,1.0,7.5,7.5,29.0,,PP_RS11820,,hypothetical protein,CDS,411.0,
PP_5510,22.0,46.0,14.0,3.0,2.0,1.0,7.333333333333333,23.0,14.0,,PP_RS11825,,hypothetical protein,CDS,195.0,
PP_2272,145.0,122.0,99.0,12.0,15.0,6.0,12.083333333333334,8.133333333333333,16.5,,PP_RS11835,,hypothetical protein,CDS,558.0,
PP_5511,27.0,17.0,11.0,1.0,1.0,2.0,27.0,17.0,5.5,,PP_RS11840,,hypothetical protein,CDS,195.0,
PP_2273,203.0,151.0,100.0,30.0,23.0,23.0,6.766666666666667,6.565217391304348,4.3478260869565215,,PP_RS11845,,DNA polymerase,CDS,2052.0,
PP_2274,71.0,71.0,26.0,2.0,5.0,4.0,35.5,14.2,6.5,,PP_RS11850,,hypothetical protein,CDS,216.0,
PP_0224,712.0,794.0,314.0,12.0,18.0,7.0,59.333333333333336,44.111111111111114,44.857142857142854,,PP_RS01190,,SfnB family sulfur acquisition oxidoreductase,CDS,1242.0,
PP_2275,950.0,842.0,438.0,32.0,52.0,23.0,29.6875,16.192307692307693,19.043478260869566,,PP_RS11855,,hypothetical protein,CDS,210.0,
PP_2276,203.0,203.0,77.0,39.0,51.0,22.0,5.205128205128205,3.980392156862745,3.5,,PP_RS11860,,putative phage exonuclease,CDS,753.0,
PP_2277,2973.0,3144.0,1146.0,175.0,110.0,151.0,16.98857142857143,28.581818181818182,7.589403973509934,,PP_RS11870,,HEPN domain-containing protein,CDS,1386.0,
PP_2278,51.0,57.0,30.0,2.0,4.0,1.0,25.5,14.25,30.0,,PP_RS11875,,hypothetical protein,CDS,195.0,
PP_2279,390.0,441.0,210.0,47.0,11.0,4.0,8.297872340425531,40.09090909090909,52.5,,PP_RS11880,,portal protein,CDS,1575.0,
PP_2281,264.0,275.0,142.0,7.0,16.0,4.0,37.714285714285715,17.1875,35.5,,PP_RS11885,,phage capsid assembly protein,CDS,780.0,
PP_5513,184.0,171.0,137.0,6.0,3.0,14.0,30.666666666666668,57.0,9.785714285714286,,PP_RS11890,,DUF1353 domain-containing protein,CDS,441.0,
PP_2282,297.0,333.0,157.0,16.0,13.0,8.0,18.5625,25.615384615384617,19.625,,PP_RS11900,,phage capsid protein,CDS,969.0,
PP_2283,90.0,116.0,55.0,14.0,5.0,7.0,6.428571428571429,23.2,7.857142857142857,,PP_RS11905,,tail protein,CDS,588.0,
PP_0225,2894.0,2429.0,1279.0,29.0,39.0,55.0,99.79310344827586,62.282051282051285,23.254545454545454,0.0,PP_RS01195,tcyN,L-cystine ABC transporter ATP-binding protein TcyN,CDS,759.0,Metabolic:S_Transport__ABC_system
PP_2284,701.0,687.0,585.0,58.0,40.0,46.0,12.086206896551724,17.175,12.717391304347826,,PP_RS11910,,tail protein,CDS,2346.0,
PP_5514,165.0,173.0,120.0,13.0,55.0,29.0,12.692307692307692,3.1454545454545455,4.137931034482759,,PP_RS11915,,hypothetical protein,CDS,414.0,
PP_2285,113.0,144.0,72.0,12.0,6.0,3.0,9.416666666666666,24.0,24.0,,PP_RS11920,,hypothetical protein,CDS,561.0,
PP_2286,309.0,352.0,315.0,49.0,13.0,14.0,6.3061224489795915,27.076923076923077,22.5,,PP_RS11925,,hypothetical protein,CDS,2190.0,
PP_2287,590.0,546.0,303.0,102.0,64.0,51.0,5.784313725490196,8.53125,5.9411764705882355,,PP_RS11930,,transglycosylase SLT domain-containing protein,CDS,4710.0,
PP_2288,299.0,287.0,178.0,32.0,17.0,18.0,9.34375,16.88235294117647,9.88888888888889,,PP_RS11935,,phage tail fiber protein,CDS,1641.0,
PP_2289,204.0,162.0,158.0,21.0,8.0,4.0,9.714285714285714,20.25,39.5,,PP_RS11940,,hypothetical protein,CDS,504.0,
PP_2290,612.0,999.0,307.0,14.0,9.0,3.0,43.714285714285715,111.0,102.33333333333333,,PP_RS11945,,hypothetical protein,CDS,237.0,
PP_2291,885.0,992.0,281.0,43.0,49.0,47.0,20.58139534883721,20.244897959183675,5.9787234042553195,,PP_RS11950,,hypothetical protein,CDS,288.0,
PP_2292,6370.0,8070.0,4820.0,649.0,411.0,541.0,9.815100154083204,19.635036496350367,8.909426987060998,,PP_RS11955,,hypothetical protein,CDS,756.0,
PP_0226,3305.0,3165.0,1941.0,29.0,45.0,51.0,113.96551724137932,70.33333333333333,38.05882352941177,0.0,PP_RS01200,tcyL,cystine ABC transporter permease,CDS,669.0,Metabolic:S_Transport__ABC_system
PP_2293,637.0,909.0,379.0,52.0,23.0,15.0,12.25,39.52173913043478,25.266666666666666,,PP_RS11960,terL,phage terminase large subunit,CDS,1689.0,
PP_2294,7653.0,9322.0,3669.0,204.0,230.0,169.0,37.51470588235294,40.530434782608694,21.71005917159763,,PP_RS11965,,hypothetical protein,CDS,414.0,
PP_5515,132.0,121.0,72.0,10.0,0.0,4.0,13.2,inf,18.0,,PP_RS11970,,hypothetical protein,CDS,243.0,
PP_5516,6001.0,7994.0,3198.0,516.0,296.0,236.0,11.62984496124031,27.006756756756758,13.55084745762712,,PP_RS11975,,hypothetical protein,CDS,198.0,
PP_5517,22059.0,27261.0,9856.0,36.0,83.0,114.0,612.75,328.4457831325301,86.45614035087719,,PP_RS11980,,hypothetical protein,CDS,333.0,
PP_2295,285.0,313.0,113.0,7.0,12.0,9.0,40.714285714285715,26.083333333333332,12.555555555555555,,PP_RS11985,,antirestriction protein ArdA,CDS,585.0,
PP_2296,7181.0,6560.0,2702.0,289.0,392.0,322.0,24.847750865051903,16.73469387755102,8.391304347826088,,PP_RS11990,,hypothetical protein,CDS,357.0,
PP_2297,6935.0,7095.0,2665.0,147.0,301.0,341.0,47.17687074829932,23.571428571428573,7.81524926686217,,PP_RS11995,,site-specific integrase,CDS,1083.0,
PP_2298,715.0,598.0,320.0,11.0,64.0,49.0,65.0,9.34375,6.530612244897959,,PP_RS12005,,DUF6388 family protein,CDS,300.0,
PP_0227,5148.0,5361.0,3180.0,78.0,146.0,215.0,66.0,36.71917808219178,14.790697674418604,0.0,PP_RS01205,tcyJ,cystine ABC transporter substrate-binding protein,CDS,795.0,Metabolic:S_Transport__ABC_system
PP_2299,164401.0,169305.0,77653.0,408.0,866.0,851.0,402.9436274509804,195.50230946882218,91.24911868390129,31073.434414319192,PP_RS12010,tig,trigger factor,CDS,1314.0,Translation
PP_2300,75945.0,82088.0,34056.0,268.0,392.0,388.0,283.3768656716418,209.40816326530611,87.77319587628865,,PP_RS12015,clpP,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,CDS,642.0,
PP_2301,43847.0,38389.0,20315.0,253.0,853.0,634.0,173.3083003952569,45.00468933177022,32.042586750788644,,PP_RS12020,clpX,ATP-dependent Clp protease ATP-binding subunit ClpX,CDS,1284.0,
PP_2302,47883.0,49259.0,24976.0,585.0,1471.0,1114.0,81.85128205128206,33.48674371176071,22.420107719928186,,PP_RS12025,lon,endopeptidase La,CDS,2397.0,
PP_2303,57753.0,50445.0,15510.0,319.0,640.0,531.0,181.04388714733543,78.8203125,29.2090395480226,,PP_RS12030,hupB,nucleoid-associated protein HU-beta,CDS,273.0,
PP_2304,10663.0,10188.0,5396.0,76.0,280.0,285.0,140.30263157894737,36.385714285714286,18.933333333333334,,PP_RS12035,,SurA N-terminal domain-containing protein,CDS,1872.0,
PP_2305,2519.0,2917.0,1479.0,18.0,94.0,48.0,139.94444444444446,31.03191489361702,30.8125,,PP_RS12040,,patatin-like phospholipase family protein,CDS,1041.0,
PP_2306,1269.0,1144.0,548.0,10.0,26.0,29.0,126.9,44.0,18.896551724137932,,PP_RS12045,,lipoprotein,CDS,279.0,
PP_2307,2377.0,2219.0,1333.0,4.0,54.0,27.0,594.25,41.092592592592595,49.370370370370374,,PP_RS12050,,CHAD domain-containing protein,CDS,780.0,
PP_2308,1296.0,1289.0,874.0,6.0,31.0,33.0,216.0,41.58064516129032,26.484848484848484,,PP_RS12055,,acyl-CoA thioesterase II,CDS,798.0,
PP_0228,3952.0,4402.0,2163.0,41.0,82.0,85.0,96.39024390243902,53.68292682926829,25.44705882352941,0.0,PP_RS01210,epsC,serine O-acetyltransferase EpsC,CDS,933.0,Metabolic:S_Cysteine_Metabolism
PP_2309,1241.0,1393.0,681.0,5.0,32.0,59.0,248.2,43.53125,11.542372881355933,,PP_RS12060,,Mpo1-like protein,CDS,369.0,
PP_2310,17960.0,21072.0,9733.0,325.0,867.0,971.0,55.261538461538464,24.304498269896193,10.023686920700309,,PP_RS12065,,methyl-accepting chemotaxis protein,CDS,1479.0,
PP_2311,6062.0,7425.0,2663.0,5.0,19.0,16.0,1212.4,390.7894736842105,166.4375,,PP_RS12070,,TatD family hydrolase,CDS,798.0,
PP_2312,2418.0,2851.0,1275.0,11.0,57.0,54.0,219.8181818181818,50.01754385964912,23.61111111111111,,PP_RS12075,,transglycosylase SLT domain-containing protein,CDS,1407.0,
PP_2313,1191.0,1254.0,500.0,7.0,18.0,8.0,170.14285714285714,69.66666666666667,62.5,,PP_RS12080,,DoxX family protein,CDS,438.0,
PP_2314,11037.0,14788.0,5395.0,14.0,60.0,42.0,788.3571428571429,246.46666666666667,128.45238095238096,,PP_RS12085,,hypothetical protein,CDS,309.0,
PP_2315,8297.0,11661.0,5461.0,121.0,236.0,199.0,68.5702479338843,49.41101694915254,27.44221105527638,0.5244704049169546,PP_RS12090,greB,transcription elongation factor GreB,CDS,489.0,Transcription
PP_2316,4160.0,3552.0,1976.0,23.0,52.0,36.0,180.8695652173913,68.3076923076923,54.888888888888886,,PP_RS12095,,ABC transporter permease,CDS,2508.0,
PP_2317,4033.0,4979.0,1778.0,0.0,22.0,25.0,inf,226.3181818181818,71.12,,PP_RS12100,,ABC transporter ATP-binding protein,CDS,687.0,
PP_2318,2329.0,2034.0,1153.0,2.0,24.0,24.0,1164.5,84.75,48.041666666666664,0.0,PP_RS12105,,arylesterase,CDS,606.0,Metabolic:S_Glycerophospholipid_Metabolism
PP_0229,1853.0,1887.0,951.0,60.0,69.0,46.0,30.883333333333333,27.347826086956523,20.67391304347826,0.0,PP_RS01215,betT,choline transporter BetT,CDS,1962.0,Metabolic:S_Transport__Inner_Membrane
PP_2319,640.0,569.0,283.0,1.0,2.0,0.0,640.0,284.5,inf,,PP_RS12110,,hypothetical protein,CDS,291.0,
PP_2320,10968.0,10702.0,6836.0,183.0,330.0,270.0,59.9344262295082,32.43030303030303,25.31851851851852,,PP_RS12115,,"L,D-transpeptidase family protein",CDS,978.0,
PP_2322,411082.0,406367.0,108111.0,778.0,4935.0,7611.0,528.3830334190231,82.34387031408308,14.204572329523058,,PP_RS12120,,Lpp/OprI family alanine-zipper lipoprotein,CDS,252.0,
PP_2323,1715.0,1411.0,1020.0,19.0,52.0,47.0,90.26315789473684,27.134615384615383,21.70212765957447,,PP_RS12125,,GNAT family N-acetyltransferase,CDS,282.0,
PP_2324,37932.0,43948.0,15771.0,59.0,214.0,193.0,642.9152542372881,205.3644859813084,81.71502590673575,0.0,PP_RS12130,,3-deoxy-7-phosphoheptulonate synthase,CDS,1077.0,Metabolic:S_Phenylalanine_Tyrosine_Tryptophan_Biosynthesis
PP_2325,1315.0,1434.0,656.0,7.0,16.0,20.0,187.85714285714286,89.625,32.8,0.9704235615191947,PP_RS12135,,putative 2-dehydropantoate 2-reductase,CDS,948.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Pantothenate_and_CoA_Biosynthesis
PP_2326,883.0,1230.0,471.0,18.0,99.0,127.0,49.05555555555556,12.424242424242424,3.7086614173228347,,PP_RS12140,,universal stress protein,CDS,498.0,
PP_2327,15476.0,18905.0,6434.0,55.0,249.0,247.0,281.3818181818182,75.92369477911646,26.048582995951417,,PP_RS12145,cysB,HTH-type transcriptional regulator CysB,CDS,975.0,
PP_2328,7689.0,8234.0,3211.0,24.0,143.0,160.0,320.375,57.58041958041958,20.06875,352.03686121173257,PP_RS12150,,phosphoadenylyl-sulfate reductase,CDS,735.0,Metabolic:S_Sulfur_Metabolism
PP_2329,3669.0,3628.0,2207.0,12.0,30.0,19.0,305.75,120.93333333333334,116.15789473684211,1.4492255374188387,PP_RS12155,pabB,aminodeoxychorismate synthase component I,CDS,1341.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Folate_Biosynthesis
PP_0230,288.0,238.0,155.0,17.0,15.0,16.0,16.941176470588236,15.866666666666667,9.6875,0.0,PP_RS01220,tauD,taurine dioxygenase,CDS,834.0,Metabolic:S_Sulfur_Metabolism
PP_2330,4094.0,3488.0,2161.0,61.0,153.0,137.0,67.11475409836065,22.797385620915033,15.773722627737227,,PP_RS12160,,alpha-L-glutamate ligase-like protein,CDS,981.0,
PP_2331,12812.0,12157.0,6695.0,64.0,174.0,252.0,200.1875,69.86781609195403,26.567460317460316,,PP_RS12165,,inactive transglutaminase family protein,CDS,1536.0,
PP_2332,4304.0,3848.0,2312.0,19.0,35.0,24.0,226.52631578947367,109.94285714285714,96.33333333333333,,PP_RS12170,,ATP-dependent zinc protease,CDS,537.0,
PP_2333,1863.0,2087.0,961.0,11.0,49.0,33.0,169.36363636363637,42.59183673469388,29.12121212121212,,PP_RS12175,,GntR family transcriptional regulator,CDS,717.0,
PP_2334,2386.0,2203.0,1387.0,42.0,41.0,52.0,56.80952380952381,53.73170731707317,26.673076923076923,0.0,PP_RS12180,prpB,methylisocitrate lyase,CDS,891.0,Metabolic:S_Alternate_Carbon__Propanoate_Metabolism
PP_2335,3561.0,3577.0,1968.0,36.0,114.0,92.0,98.91666666666667,31.37719298245614,21.391304347826086,0.0,PP_RS12185,prpC,2-methylcitrate synthase,CDS,1128.0,Metabolic:S_Alternate_Carbon__Propanoate_Metabolism
PP_2336,5699.0,5683.0,3439.0,32.0,116.0,139.0,178.09375,48.991379310344826,24.741007194244606,0.0,PP_RS12190,acnD,Fe/S-dependent 2-methylisocitrate dehydratase AcnD,CDS,2589.0,Metabolic:S_Alternate_Carbon__Propanoate_Metabolism
PP_2337,2271.0,2378.0,1241.0,22.0,43.0,37.0,103.22727272727273,55.30232558139535,33.54054054054054,,PP_RS12195,prpF,2-methylaconitate cis-trans isomerase PrpF,CDS,1191.0,
PP_2338,6559.0,8172.0,3126.0,28.0,90.0,114.0,234.25,90.8,27.42105263157895,0.0,PP_RS12200,prpD,2-methylcitrate dehydratase,CDS,1485.0,Metabolic:S_Alternate_Carbon__Propanoate_Metabolism
PP_2339,86205.0,83177.0,40671.0,266.0,1113.0,1117.0,324.07894736842104,74.73225516621743,36.41092211280215,0.0,PP_RS12205,acnB,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,CDS,2610.0,Metabolic:S_TCA_Cycle
PP_0231,224.0,242.0,133.0,6.0,15.0,12.0,37.333333333333336,16.133333333333333,11.083333333333334,0.0,PP_RS01225,tauC,taurine ABC transporter permease TauC,CDS,840.0,Metabolic:S_Transport__ABC_system
PP_2340,5593.0,5867.0,3223.0,23.0,108.0,117.0,243.17391304347825,54.324074074074076,27.54700854700855,,PP_RS12210,,DUF1289 domain-containing protein,CDS,483.0,
PP_2341,6004.0,7019.0,3213.0,26.0,59.0,41.0,230.92307692307693,118.96610169491525,78.36585365853658,0.12779049579993118,PP_RS12215,queD,6-carboxytetrahydropterin synthase QueD,CDS,357.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Queuosine_biosynthesis
PP_2343,8204.0,8373.0,3037.0,395.0,340.0,284.0,20.769620253164558,24.626470588235293,10.693661971830986,,PP_RS12220,,zeta toxin family protein,CDS,732.0,
PP_2344,1998.0,1671.0,1208.0,20.0,49.0,45.0,99.9,34.10204081632653,26.844444444444445,,PP_RS12225,,patatin-like phospholipase family protein,CDS,1080.0,
PP_2345,5895.0,5960.0,3348.0,77.0,130.0,113.0,76.55844155844156,45.84615384615385,29.628318584070797,,PP_RS12230,,PepSY domain-containing protein,CDS,309.0,
PP_2346,1691.0,1749.0,1349.0,20.0,50.0,35.0,84.55,34.98,38.542857142857144,,PP_RS12235,,PepSY domain-containing protein,CDS,315.0,
PP_2347,2033.0,1836.0,1552.0,8.0,26.0,34.0,254.125,70.61538461538461,45.64705882352941,,PP_RS12240,,response regulator transcription factor,CDS,669.0,
PP_2348,1630.0,1330.0,1193.0,11.0,47.0,49.0,148.1818181818182,28.29787234042553,24.346938775510203,,PP_RS12245,,sensor histidine kinase,CDS,1320.0,
PP_2349,874.0,694.0,437.0,9.0,11.0,8.0,97.11111111111111,63.09090909090909,54.625,,PP_RS12250,,HPP family protein,CDS,1155.0,
PP_2350,900.0,883.0,589.0,7.0,18.0,14.0,128.57142857142858,49.05555555555556,42.07142857142857,,PP_RS12255,,LysR family transcriptional regulator,CDS,867.0,
PP_0232,144.0,162.0,73.0,7.0,15.0,2.0,20.571428571428573,10.8,36.5,0.0,PP_RS01230,tauB,taurine ABC transporter ATP-binding subunit,CDS,789.0,Metabolic:S_Transport__ABC_system
PP_2351,1585.0,1608.0,863.0,27.0,99.0,81.0,58.7037037037037,16.242424242424242,10.654320987654321,0.0,PP_RS12260,,propionyl-CoA synthetase,CDS,1890.0,Metabolic: No subsystem
PP_2352,5344.0,5645.0,2602.0,20.0,79.0,99.0,267.2,71.45569620253164,26.282828282828284,,PP_RS12265,zapE,cell division protein ZapE,CDS,1071.0,
PP_5520,819.0,1122.0,367.0,3.0,10.0,13.0,273.0,112.2,28.23076923076923,,PP_RS12270,,hypothetical protein,CDS,243.0,
PP_2354,4421.0,3591.0,2831.0,32.0,157.0,136.0,138.15625,22.872611464968152,20.816176470588236,,PP_RS12285,,hybrid sensor histidine kinase/response regulator,CDS,2388.0,
PP_2355,2665.0,2775.0,1465.0,1.0,28.0,31.0,2665.0,99.10714285714286,47.25806451612903,,PP_RS12290,,response regulator,CDS,462.0,
PP_2356,11232.0,12420.0,5093.0,68.0,203.0,237.0,165.1764705882353,61.18226600985221,21.48945147679325,,PP_RS12295,,ATP-binding protein,CDS,2247.0,
PP_2357,1563.0,1676.0,1047.0,24.0,106.0,91.0,65.125,15.81132075471698,11.505494505494505,,PP_RS12300,,spore coat U domain-containing protein,CDS,528.0,
PP_2358,1052.0,1199.0,908.0,14.0,50.0,53.0,75.14285714285714,23.98,17.132075471698112,,PP_RS12305,,spore coat U domain-containing protein,CDS,537.0,
PP_2359,3592.0,4206.0,2572.0,10.0,21.0,56.0,359.2,200.28571428571428,45.92857142857143,,PP_RS12310,,spore coat U domain-containing protein,CDS,534.0,
PP_0233,438.0,534.0,229.0,11.0,17.0,20.0,39.81818181818182,31.41176470588235,11.45,0.0,PP_RS01235,tauA,taurine ABC transporter substrate-binding protein,CDS,972.0,Metabolic:S_Transport__ABC_system
PP_2360,813.0,841.0,729.0,14.0,17.0,21.0,58.07142857142857,49.470588235294116,34.714285714285715,,PP_RS12315,,spore coat U domain-containing protein,CDS,504.0,
PP_2361,1332.0,1287.0,964.0,6.0,15.0,17.0,222.0,85.8,56.705882352941174,,PP_RS12320,,molecular chaperone,CDS,777.0,
